AUID,Last,First,Ethnea,Genni,PubCountry
4211470_2,_Alia_,_Florez_,HISPANIC,-,Spain
11840590_3,_Fernandez_Vivas_,_Miguel_,HISPANIC,M,Spain
9332511_1,_El_Helou_,_Philippe_,FRENCH,M,Canada
19384611_6,_Dhanda_,_Manjeet_,INDIAN,-,India
12386447_1,_Dall_alba_,_Gloria_,HISPANIC,F,Sweden
11093916_3,_Wiegman_,_Coen_,DUTCH,M,Netherlands
3098587_1,_Wescott_,_brenda_,ENGLISH,F,USA
15271295_3,_Tipps_,_Russell_,ENGLISH,M,USA
15127053_1,_Switt_,_Jason_,ENGLISH,M,USA
3026210_2,_Suliaman_,_fawzi_,ARAB,M,USA
10931206_2,_Sugajska_,_Ewa_,SLAV,F,Poland
3502369_3,_Staudinger_,_kathleen_,ENGLISH,F,USA
15244079_1,_Sohi_,_Harmik_,INDIAN,-,India
11775030_1,_Smout_,_Sophie_,DUTCH,F,Netherlands
15298694_3,_Schlueter_,_Leo_,GERMAN,M,Switzerland
10070499_3,_Rosler_,_Christine_,GERMAN,F,Germany
10894160_3,_Rieser_,_Eva_,GERMAN,F,Germany
12953659_1,_Vannucchi_Portari_,_Guilherme_,HISPANIC,M,Brazil
8980834_2,_Pelton_,_Alan_,ENGLISH,M,USA
18250782_1,_Parvin_,_Parviz_,ARAB,M,Iran
14632553_1,_Nakhla_,_Hassan_,ARAB,M,USA
16306291_1,_Mull_,_Ashley_,ENGLISH,-,USA
16848636_3,_Mueller_Rath_,_Ralf_,GERMAN,M,Germany
9613886_1,_McMahan_,_deborah_,ENGLISH,F,USA
18154955_5,_Malekzadeh_,_Keyanoosh_,ARAB,-,India
11832845_4,_Malarkey_,_carol_,ENGLISH,F,UK
15446913_2,_Lungu_,_Radu_,ROMANIAN,M,USA
7294530_1,_de_Heredia_,_Lopez_,HISPANIC,-,Spain
1491359_2,_Lochhead_,_susan_,ENGLISH,F,USA
17279992_1,_Kunnen_,_rudie_,DUTCH,M,Netherlands
16238353_1,_Kumpulainen_,_Hanna_,NORDIC,F,Finland
2953994_1,_Kodachi_,_Kenji_,JAPANESE,M,Japan
16114014_2,_Kinugawa_,_Aiko_,JAPANESE,F,Japan
15334882_4,_Jo_,_Fusakazu_,JAPANESE,-,Japan
16276586_1,_Halima_,_Yasmin_,ARAB,F,Netherlands
18589212_3,_Palliyil_Gopi_,_Sreepa_,INDIAN,-,India
12398125_2,_Drudge_Coates_,_Lawrence_,ENGLISH,M,UK
10813516_2,_Cossignani_,_Lina_,ITALIAN,F,Italy
11883546_3,_Chaubal_,_Jyoti_,INDIAN,F,India
16541155_2,_Cervantes_Sandoval_,_Isaac_,HISPANIC,M,Mexico
16988464_3,_Breul_,_Astrid_,GERMAN,F,Germany
14529489_2,_Bourchookarn_,_Apichai_,THAI,-,Thailand
9046868_1,_Boronat_,_Consuelo_,HISPANIC,F,USA
2089516_1,_Eggert_Boehs_,_Astrid_,GERMAN,F,Brazil
12620872_2,_Alice_Birkemo_,_Gunn_,NORDIC,F,Norway
11740324_3,_Bethunaickan_,_Ramalingam_,INDIAN,M,India
5370967_1,_Bartell_,_roger_,ENGLISH,M,USA
12919413_1,_Maria_Assmann_,_Eliana_,HISPANIC,F,Brazil
17636246_2,_Antonios_,_Diane_,ENGLISH,F,France
11468324_2,_Al_Qasmi_,_Mohamed_,ARAB,M,USA
6617008_1,_Ahlfeld_,_steven_,GERMAN,M,USA
17001182_8,_Agresti_,_Benedetta_,ITALIAN,F,Italy
4703144_1,_De_Souza_Dias_,_luciano_,HISPANIC,M,USA
17828763_3,_Kushner_,_Elyssa_,ENGLISH,F,USA
13767212_2,_Kaeser_,_anthony_,GERMAN,M,UK
15663053_5,_Costas_,_Ainhoa_,HISPANIC,F,USA
12036374_5,_Valdez_,_Neida_,HISPANIC,F,USA
14760765_3,_Thapa_,_Laxmi_,INDIAN,F,China
16429149_2,_Sethuraman_,_Natarajan_,INDIAN,-,USA
16365377_3,_Perkin_,_Sarah_,ENGLISH,F,USA
6677215_2,_Pavolini_,_bernardo_,ITALIAN,M,Italy
18399478_2,_Palacz_,_Anna_,SLAV,F,Poland
12490529_4,_Moscarillo_,_Thomas_,ENGLISH,M,USA
8342363_2,_Mikolajczak_,_Jan_,SLAV,M,Poland
7103660_2,_Mell_,_hildegard_,GERMAN,F,Germany
11469048_1,_Marquardt_,_ulf_,GERMAN,M,Germany
16139955_3,_Mameli_,_Francesca_,ITALIAN,F,Italy
17993355_2,_Lowthian_,_Judy_,ENGLISH,F,Australia
11154573_2,_Liehr_,_Gunter_,GERMAN,M,Germany
1747362_5,_Layher_,_Frank_,GERMAN,M,Germany
1972905_6,_Komocar_,_lydia_,HISPANIC,F,Canada
12507368_1,_Huntjens_,_Rafaele_,DUTCH,-,Netherlands
1113070_2,_Higginbotham_,_linda_,ENGLISH,F,USA
17955144_3,_Hamdi_,_Naser_,ARAB,M,Jordan
15670063_2,_Ghiotto_,_Rossella_,ITALIAN,F,Italy
9126125_1,_Gallay_,_steve_,FRENCH,M,Canada
15654931_2,_Elhadad_,_Naama_,ISRAELI,F,Israel
10632750_2,_Dojcinov_,_Stefan_,SLAV,M,UK
11113579_3,_Colina_,_lucy_,HISPANIC,F,USA
16041731_3,_Castagno_,_Emanuele_,ITALIAN,M,Italy
10722748_2,_Bonicalzi_,_Marie_Eve_,FRENCH,F,Canada
7071875_2,_Bastie_Sigeac_,_Irene_,FRENCH,F,France
3277532_1,_el_Demerdash_,_mohamed_,ARAB,M,Germany
16347801_2,_Starink_,_Mathieu_,DUTCH,M,Netherlands
17576820_4,_Rodriguez_Rojas_,_Alexandro_,HISPANIC,M,Spain
12782953_3,_Lackey_,_Phillip_,ENGLISH,M,USA
9702615_4,_Hass_,_frank_,GERMAN,M,USA
10027981_3,_Furneaux_,_peter_,ENGLISH,M,UK
13369146_2,_Fontana_Junior_,_pedro_,HISPANIC,M,Brazil
6855287_3,_Santiago_Enriquez_Gonzalez_,_Luis_,HISPANIC,M,Spain
1823834_5,_Zempel_,_shirley_,ENGLISH,F,USA
12543218_4,_Weech_,_Mark_,ENGLISH,M,USA
12360004_5,_Wassell_,_David_,ENGLISH,M,USA
2220257_1,_Valdermarsson_,_stig_,NORDIC,M,Sweden
9521136_4,_Valafar_,_Faramarz_,ARAB,M,USA
8307343_2,_Tsourtos_,_George_,GREEK,M,Australia
7995888_1,_Sedhom_,_Laila_,ARAB,F,USA
12548325_2,_Poochareon_,_Varee_,THAI,F,USA
11592752_3,_Pippins_,_Julie_,ENGLISH,F,USA
17644715_2,_Pi_,_Borui_,CHINESE,-,China
7215739_5,_Piaia_,_francesca_,ITALIAN,F,Italy
16599211_4,_Mohamad_,_Rosfarizan_,ARAB,-,Malaysia
7252473_3,_McQuillen_,_eleanor_,ENGLISH,F,USA
11814875_4,_Marsal_,_Maria_,HISPANIC,F,Spain
9869783_1,_de_Andrade_Marigo_,_Flavio_,HISPANIC,M,Brazil
1634880_4,_Malafiej_,_Paul_,SLAV,M,Australia
15926894_1,_Rodriguez_Madalena_,_Christiane_,HISPANIC,F,Brazil
313348_1,_Lipkowitz_,_jeffrey_,ENGLISH,M,USA
8645148_1,_Laussmann_,_tim_,GERMAN,M,Germany
1016938_2,_Lalovic_,_dragutin_,SLAV,M,Serbia
9083888_1,_Kokron_,_Cristina_,HISPANIC,F,Brazil
11294787_2,_Kieninger_,_markus_,GERMAN,M,Germany
1359909_2,_Khafiz_ianova_,_Kh_,SLAV,F,Russia
10453753_2,_Kataranovski_,_Dragan_,SLAV,M,Serbia
18318766_5,_Kaliaperumal_,_Chandasekaran_,INDIAN,-,Ireland
16451201_2,_Huson_,_Heather_,ENGLISH,F,USA
3376132_5,_Hommeren_,_ole_,NORDIC,M,Norway
5182512_5,_Hiroshimaya_,_Takashi_,JAPANESE,M,Japan
11327571_1,_Hille_,_Petra_,GERMAN,F,Germany
2390715_1,_Henzi_,_victor_,HISPANIC,M,USA
10534381_1,_Gharibi_,_Hussein_,ARAB,M,Iran
10007900_1,_Dzyubenko_,_alexander_,SLAV,M,Germany
8737032_1,_de_Sonnaville_,_jeroen_,DUTCH,M,Netherlands
10559666_3,_Coremans_,_Christine_,DUTCH,F,Belgium
12586904_2,_Cenci_,_Francesco_,ITALIAN,M,Italy
12607801_3,_Barnhart_,_Amber_,ENGLISH,F,USA
9936309_4,_Antonangeli_,_Fabrizio_,ITALIAN,M,Italy
1970387_4,_Ortiz_,_Alsar_,HISPANIC,-,Spain
10534063_1,_Alidina_,_Annie_,FRENCH,F,USA
18715782_3,_Lemcke_,_Heiko_,GERMAN,M,Russia
7480903_3,_Lasso_de_la_Vega_,_J_,HISPANIC,-,Panama
15531535_6,_De_Taddeo_,_Francesca_,ITALIAN,F,Italy
19238098_3,_Yasui_,_Enami_,JAPANESE,-,USA
16973382_3,_Kazzer_,_Philipp_,GERMAN,M,Germany
15258439_1,_Damen_,_Katinka_,DUTCH,F,Netherlands
12542299_3,_Damen_,_Kay_,GERMAN,F,Netherlands
15237918_5,_Blind_,_Christiane_,GERMAN,F,Germany
15260723_4,_Wathelet_,_Valerie_,FRENCH,F,Belgium
12850420_1,_Toscanini_,_Ulises_,HISPANIC,M,Argentina
18337986_7,_Tomassetti_,_Giuseppe_,ITALIAN,M,Italy
12390877_4,_Pravetoni_,_Marco_,ITALIAN,M,USA
19562065_3,__,_Shetty_,INDIAN,M,India
8702293_3,_Minerdi_,_Daniela_,ITALIAN,F,Italy
9858136_3,_McAlpine_,_Barbara_,ENGLISH,F,USA
11069105_1,_Sophie_Marsin_,_Anne_,FRENCH,F,Belgium
12614835_3,_Lydston_,_David_,ENGLISH,M,USA
11034205_1,_Loudet_,_jean_christophe_,FRENCH,M,France
16555022_3,_Kirch_,_Barbara_,GERMAN,F,Germany
9898626_1,_Hitachi_,_Akira_,JAPANESE,-,Japan
2109926_8,_Halson_,_peter_,ENGLISH,M,UK
16198417_6,_Haddley_,_Kate_,ENGLISH,F,UK
12560173_1,_Gonzalez_Doncel_,_Miguel_,HISPANIC,M,Spain
272261_2,_Givskov_,_helga_,NORDIC,F,Denmark
16047567_6,_Eo_,_Yoon_Gi_,KOREAN,-,Korea
2710054_1,_Dutschke_,_Peter_,GERMAN,M,Germany
16325556_1,_Dilger_,_Sascha_,GERMAN,-,Germany
9155262_1,_Deadwyler_,_Gail_,ENGLISH,F,USA
16208363_31,_Cominsky_,_lynn_,ENGLISH,-,USA
12438661_1,_Charkaluk_,_Marie_Laure_,FRENCH,F,France
16518977_4,_Chaiyakum_,_Aporanee_,THAI,-,Thailand
16895962_3,_Casperson_,_Shanon_,ENGLISH,F,USA
6866547_4,_Campioli_,_daniele_,ITALIAN,M,Italy
3955802_1,_Caines_,_patrick_,ENGLISH,M,Canada
11371621_4,_Buet_,_Dorothee_,FRENCH,F,France
2619102_2,_Bartoleschi_,_Cecilia_,ITALIAN,F,Italy
6836212_3,_Gomez_,_Zarate_,HISPANIC,-,Mexico
10979283_3,_Yagyuu_,_Hisanaga_,JAPANESE,M,Japan
19463879_6,_Suxian_,_Chen_,CHINESE,-,China
3959727_1,_Sindik_,_Niksa_,SLAV,M,Croatia
12990664_2,_MAMBY_,_audley_,ENGLISH,M,USA
16527106_2,_Garcia_Sanchez_,_nuria_,HISPANIC,F,Spain
10453416_3,_Nieto_,_Garcia_,HISPANIC,-,Spain
17941049_4,_Dalcin_,_Manuela_,HISPANIC,F,Brazil
1389552_9,_Sanchez_,_Crespo_,HISPANIC,-,Spain
3223967_1,_Zumbrunn_,_Andrea_,GERMAN,F,Switzerland
18165202_2,_Wendell_,_Keith_,ENGLISH,M,USA
15627742_3,_Gopel_,_Volker_,GERMAN,M,Italy
1254995_3,_Touchstone_,_billy_,ENGLISH,M,USA
212982_2,_Soltysiak_,_robert_,SLAV,M,USA
3081875_3,_Sliwinski_Lis_,_eva_,SLAV,F,Canada
19175342_5,_Shahinyan_,_Aram_,SLAV,M,Armenia
9360864_1,_Cherpelis_Serpanos_,_Yula_,HUNGARIAN,F,USA
10942570_2,_Schulthess_,_Cristian_,GERMAN,M,USA
19389912_4,_Salame_,_Ghadir_,ARAB,-,USA
433382_2,_Russmann_,_lorenz_,GERMAN,M,Germany
11560612_1,_Rummery_,_Kirstein_,ENGLISH,M,UK
6349410_1,_Ponferrada_,_Ramirez_,HISPANIC,-,Spain
18571290_6,_Puccini_,_Paola_,ITALIAN,F,Italy
11721215_2,_Olusesi_,_Abiodun_Daud_,AFRICAN,M,Nigeria
15204172_1,_Meltser_,_Henry_,ISRAELI,M,USA
16089219_3,_Marglani_,_Osama_,ARAB,M,Canada
17198447_3,_Mansoori_,_Mohammad_Reza_,ARAB,M,Iran
2894437_1,_Majeed_,_ibraheem_,ARAB,M,USA
5777096_1,_Maccabee_,_HOWARD_,ENGLISH,M,USA
12173932_2,_Lepore_,_Bryan_,ENGLISH,M,USA
17159771_1,_Kotrbova_,_Vera_,SLAV,F,CzechRepublic
9481889_4,_Kosec_,_Vesna_,SLAV,F,Croatia
17877654_6,_Konar_,_dhirendra_,INDIAN,M,Turkey
17320371_3,_Ker_,_Ming_Dou_,CHINESE,-,Taiwan
3516055_3,_Hund_,_paul_,GERMAN,M,USA
18387707_5,_Hayhurst_,_Robert_,ENGLISH,M,USA
3100297_3,_Hackspacher_,_josef_,GERMAN,M,Germany
12846743_4,_Greenan_,_Marie_Claire_,ENGLISH,F,Ireland
112829_1,_Gothe_,_uwe_,GERMAN,M,Germany
9823299_9,_Gooden_,_Gerald_,ENGLISH,M,USA
1295727_2,_del_Amo_,_Franco_,HISPANIC,M,USA
15659714_1,_Ernest_,_Nola_Jean_,ENGLISH,F,USA
1744274_1,_Domecq_,_Joseph_,FRENCH,M,USA
12879252_2,_Cuvellier_,_Sylvain_,FRENCH,M,France
18836572_5,_Coombs_,_Isaac_,ENGLISH,M,USA
6807500_2,_Colignon_,_alain_,FRENCH,M,Belgium
7869449_1,_Brien_,_heather_,ENGLISH,F,Canada
16241657_1,_Bonatto_,_Cristian_,HISPANIC,M,Brazil
17123772_5,_Bedair_,_Ahmad_,ARAB,M,Egypt
16743932_2,_Pyne_,_gerald_,ENGLISH,M,Ireland
15185387_2,_Moehring_,_Brian_,ENGLISH,M,USA
18690263_2,_Kakino_,_Satoko_,JAPANESE,F,Japan
13266273_1,_Hepner_,_raymond_,ENGLISH,M,USA
3768646_1,_Hallan_,_rodney_,ENGLISH,M,UK
18608833_2,_Bowtell_,_Jo_,ENGLISH,-,UK
14524864_6,_Yeom_,_Bok_Sil_,KOREAN,-,Korea
3575232_1,_Wathen_,_Lynne_,ENGLISH,F,USA
1659889_2,_Rots_,_Nynke_,DUTCH,F,Netherlands
15018060_1,_Ramberg_,_Kristin_,NORDIC,F,Norway
15316323_3,_Luisa_Policarpio_Nicolas_,_Maria_,HISPANIC,F,USA
18419370_3,_Pass_,_Anthony_,ENGLISH,M,USA
15165796_2,_Pandya_,_Chandrark_,INDIAN,-,India
16696490_5,_Nuss_,_Susanne_,GERMAN,F,Germany
12231310_5,_Nejima_,_Ryohei_,JAPANESE,M,Japan
14974669_2,_Monga_,_Narinder_,INDIAN,-,USA
14619136_2,_McCombs_,_Marc_,ENGLISH,M,USA
18961351_2,_Marr_,_Iain_,ENGLISH,M,UK
3823318_2,_Groth_Marnat_,_Gary_,ENGLISH,M,Australia
12952559_3,_Comeau_,_Stephen_,ENGLISH,M,USA
14474220_3,_Milosavljevic_,_Jelica_,SLAV,F,Sweden
12121583_4,_Al_Muttawa_,_Shaker_,ARAB,M,Bahrain
18545834_4,_Portela_,_Patricia_,HISPANIC,F,Brazil
6714066_1,_G_Peart_,_A_,ENGLISH,-,USA
9669170_1,_Kostiuk_,_Ie_,SLAV,-,Ukraine
7720468_2,_Trippler_,_Martin_,GERMAN,M,Germany
11805822_1,_Thery_,_Marc_,FRENCH,M,France
7392328_6,_Simizu_,_mitsuharu_,JAPANESE,M,Japan
15585307_4,_Shigemitsu_,_Hiroyuki_,JAPANESE,M,Japan
16623072_4,_Satterwhite_,_Lynn_,ENGLISH,-,USA
8796380_1,_Pouliot_,_Normand_,ENGLISH,M,Australia
16320799_6,_Ahmed_Mufti_,_Taufeeq_Ahmed_,ARAB,M,Pakistan
14510819_2,_Klak_,_Kinga_,SLAV,F,Poland
10314362_2,_Guterman_,_Neil_,ENGLISH,M,USA
11252896_2,_Gaudry_,_Claire_,FRENCH,F,USA
10439560_1,_Dror_,_otniel_,ISRAELI,M,Israel
9041247_2,_Ardite_,_Esther_,HISPANIC,F,Spain
18336029_2,_Wessel_,_Claudia_,GERMAN,F,Germany
12655177_3,_Watari_,_Ayako_,JAPANESE,F,Japan
17449628_3,_Sundararaman_,_Sesh_,INDIAN,-,USA
13916001_1,_Sripati_,_conjeevaram_,INDIAN,-,France
14037348_3,_Hagner_,_Michael_,GERMAN,M,Germany
17844199_2,_Curtin_,_David_,ENGLISH,M,USA
16717465_2,_Ucer_,_Ekrem_,TURKISH,M,Turkey
10847369_4,_Severance_,_stephen_,ENGLISH,M,USA
18095139_2,_Ohno_,_Chihiro_,JAPANESE,F,Japan
5918828_1,_Eran_,_Maya_,ISRAELI,F,Israel
7734395_3,_Delot_,_Emmanuele_,FRENCH,M,USA
16418099_2,_Cornett_,_Benjamin_,ENGLISH,M,USA
14647669_3,_Bittar_,_Christina_Matzembacher_,HISPANIC,F,Brazil
9415982_2,_Balk_,_froukje_,DUTCH,F,Netherlands
9286116_1,_Abell_,_Benjamin_,ENGLISH,M,UK
13358899_2,_Nichtern_,_sol_,ISRAELI,M,USA
10009173_1,_Mongiovi_,_maria_,ITALIAN,F,Italy
6226769_2,_Bonazza_,_adriano_,ITALIAN,M,Italy
15260347_1,_Zein_,_Maher_,ARAB,M,USA
7833285_1,_Tio_,_Murni_,CHINESE,-,USA
1363867_4,_Suemitsu_,_tetsuo_,JAPANESE,M,Japan
15640556_4,_Stowers_,_Mark_,ENGLISH,M,USA
8908725_4,_Mengelers_,_marcel_,DUTCH,M,Italy
5551885_1,_Mala_,_Jaroslava_,SLAV,F,CzechRepublic
16593453_3,_Lissemore_,_James_,ENGLISH,M,USA
1258838_2,_Liebhaber_,_Myron_,ENGLISH,M,USA
18814125_5,_Koken_,_Reflit_,TURKISH,-,Turkey
5496126_3,_Jaya_Gaur_,_Kunwar_,INDIAN,M,India
963152_4,_Dills_,_steven_,ENGLISH,M,USA
12001386_1,_Day_Stirk_,_Frances_,ENGLISH,F,UK
10186894_4,_Cowie_,_gail_,ENGLISH,F,Taiwan
19216776_3,_Butt_,_Ihsan_,ARAB,M,Ireland
10756604_1,_Blaumeiser_,_Bettina_,GERMAN,F,Belgium
11867409_4,_Ely_Bensenor_,_Fabio_,HISPANIC,M,Brazil
9420515_1,_Beesley_,_sarah_,ENGLISH,F,USA
7651977_2,_el_Nahhas_,_soheir_,ARAB,F,Egypt
34454_3,_Bubnovskaja_,_Larissa_,SLAV,F,Ukraine
7641818_1,_Wiederkehr_,_Andreas_,GERMAN,M,Switzerland
14809558_1,_Langmade_,_charles_,FRENCH,M,USA
10502209_1,_Henrique_Del_Carlo_,_Carlos_,HISPANIC,M,Brazil
10729339_3,_Comparini_,_Alessandro_,ITALIAN,M,Italy
6939420_1,_Bellemore_,_Michael_,ENGLISH,M,Australia
2232925_3,_Spillman_,_Brenda_,ENGLISH,F,USA
10601098_1,_Sjoblom_,_Cecilia_,NORDIC,F,Sweden
5114842_3,_Pitkanen_,_uolevi_,NORDIC,M,Finland
1555659_10,_Mantei_,_Robert_,FRENCH,M,USA
14557763_1,_Loucaidou_,_Marina_,GREEK,F,UK
9480678_1,_Linville_,_susan_,ENGLISH,F,USA
6909259_1,_Langston_,_nancy_,ENGLISH,F,USA
10854209_3,_Kleeberger_,_Wolfram_,GERMAN,M,Germany
17376578_2,_Honma_,_Daiki_,JAPANESE,M,Japan
15776372_7,_Hessler_,_Frank_,GERMAN,M,Germany
18031857_2,_Cuevas_,_Dolors_,HISPANIC,F,Spain
11970599_6,_Baltes_,_Hubert_,GERMAN,M,USA
15948920_1,_Stockwell_,_Alexis_,ENGLISH,-,Australia
10865550_1,_Schill_,_Anita_,GERMAN,F,USA
16341803_2,_O_Dea_,_Anne_,ENGLISH,F,USA
17319756_3,_Gurcan_Gurel_,_Hakan_,TURKISH,M,Turkey
932663_1,_Brotman_,_harris_,ENGLISH,M,USA
10672977_3,_Babb_,_David_,ENGLISH,M,USA
12442175_6,_Vlaovic_,_Miodrag_,SLAV,M,Slovenia
8120889_1,_Samatey_,_Fadel_,FRENCH,M,Japan
11099677_1,_Remesar_,_Mirta_,HISPANIC,F,Argentina
7759560_4,_Pulfer_,_kurt_,GERMAN,M,Switzerland
5506316_2,_Morrissey_,_william_,ENGLISH,M,USA
75780_2,_Marais_,_hendrik_,AFRICAN,M,USA
11908_3,_Magerstedt_,_peter_,NORDIC,M,Germany
5480904_2,_Landon_,_PHILIP_,ENGLISH,M,USA
18274648_1,_Jose_,_Hena_,INDIAN,F,India
9576372_5,_Filas_,_Violetta_,SLAV,F,Poland
11793355_11,_Fernandez_Vizarra_,_Paula_,HISPANIC,F,Spain
8729771_2,_Doval_,_alexandre_,HISPANIC,M,Brazil
10639183_4,_Cukras_,_Catherine_,ENGLISH,F,USA
18588067_2,_Bakels_,_ronald_,DUTCH,M,Netherlands
12434822_1,_Atherton_,_Timothy_,ENGLISH,M,USA
12925152_7,_Amemori_,_Sadahiro_,JAPANESE,M,Japan
11457563_1,_Alquier_,_Thierry_,FRENCH,M,France
1772025_2,_Vadoud_Seyedi_,_Javid_,ARAB,M,Belgium
5812218_1,_Sabih_,_khalid_,ARAB,M,USA
12874522_5,_Giacomelli_,_Elisabetta_,ITALIAN,F,Italy
11391444_1,_Gakiya_,_Erika_,JAPANESE,F,Brazil
16951771_2,_Islam_Abdulsalam_,_Adeel_,ARAB,M,UnitedArabEmirates
1706833_2,_Zilo_,_philip_,ENGLISH,M,USA
19044449_2,_Yamani_,_Zahra_,ARAB,F,Canada
2678937_5,_Vigues_,_Francesc_,HISPANIC,M,Spain
11085231_2,_Trueman_,_Holly_,ENGLISH,F,Australia
12773735_1,_Skeer_,_Margie_,ENGLISH,F,USA
12533539_1,_Shouldice_,_Stephen_,ENGLISH,M,Canada
7478547_1,_Proschel_,_Christoph_,GERMAN,M,USA
11245713_4,_Nuyen_,_Jasper_,DUTCH,M,Netherlands
4928021_1,_Nemanic_,_michael_,SLAV,M,USA
8778561_4,_Meester_,_hans_,DUTCH,M,Netherlands
11388620_4,_Maegaard_,_Marianne_,NORDIC,F,Denmark
6479067_1,_Korpilahti_,_Kari_,NORDIC,-,Finland
15245496_2,_Kerfoot_,_Erin_,ENGLISH,F,USA
8709739_3,_Kanani_,_Ronak_,ARAB,-,Canada
2679238_4,_Goulet_,_Brigitte_,FRENCH,F,Canada
15337636_3,_Glockmann_,_Anja_,GERMAN,F,Germany
18278114_1,_Fuhrer_,_Thorsten_,GERMAN,M,Germany
15741488_1,_Dehning_,_Sandra_,GERMAN,F,Germany
11688358_2,_Brustia_,_Maddalena_,ITALIAN,F,Italy
4056070_1,_Blundell_,_evelyn_,ENGLISH,F,UK
16649199_3,_Biller_,_Armin_,GERMAN,M,Germany
529095_1,_Biermann_,_Ursula_,GERMAN,F,Germany
327485_1,_McGivney_,_anne_,ENGLISH,F,USA
15880434_5,_Karakaya_,_Muharrem_,TURKISH,M,Turkey
9350286_1,_Halaas_,_Oyvind_,NORDIC,M,Norway
12946148_1,_Domingos_,_Josiel_,HISPANIC,M,Brazil
15424671_1,_Dijkman_,_Marinus_,DUTCH,M,USA
12898708_2,_Bressan_,_Cristine_,HISPANIC,F,Brazil
9186283_5,_Arslan_,_Taner_,TURKISH,M,Turkey
13252691_2,_ARM_,_herbert_,GERMAN,M,USA
12228297_4,_Vermout_,_Sandy_,DUTCH,F,Belgium
10867422_1,_Tramini_,_Paul_,FRENCH,M,France
11460705_4,_Swarbreck_,_David_,ENGLISH,M,UK
8893827_21,_Seest_,_Eric_,DUTCH,M,USA
18922895_5,_Sati_,_Satish_,INDIAN,M,India
10099229_1,_Obon_,_Jose_,HISPANIC,M,Spain
9340820_4,_Mechl_,_Marek_,SLAV,M,CzechRepublic
16769447_7,_Latyshevskaia_,_Natalia_,SLAV,F,UK
1936787_7,_Lassiter_,_douglas_,ENGLISH,M,USA
2217620_1,_Gorjup_,_Vojka_,SLAV,-,Slovenia
9182179_1,_Ekvall_,_Haakan_,NORDIC,M,Sweden
9704922_2,_Eicher_,_alexandra_,GERMAN,F,Canada
11406734_3,_Cantillon_,_Colleen_,ENGLISH,F,USA
6716443_1,_Callaghan_,_frank_,ENGLISH,M,USA
7497416_2,_MacNeill_,_ian_,ENGLISH,M,Canada
3712131_1,_Kassover_,_mindy_,ENGLISH,F,USA
17688964_3,_Van_der_Meer_,_Nelly_,DUTCH,F,Netherlands
1311134_7,_Tench_,_William_,ENGLISH,M,USA
1703738_4,_Kamil_,_izzeldin_,ARAB,M,Sudan
14615735_1,_de_Lorijn_,_Fleur_,DUTCH,F,Netherlands
7676276_3,_Zainal_,_Nor_Azmi_,CHINESE,M,Malaysia
5788827_3,_Toben_,_howard_,ENGLISH,M,USA
9517251_7,_Pemler_,_Peter_,GERMAN,M,Switzerland
19130006_1,_Oretti_,_rossana_,ITALIAN,F,Italy
12369126_8,_Olea_,_Teresa_,HISPANIC,F,Spain
10414481_2,_Nazeer_,_syed_,ARAB,M,USA
7881422_4,_Mohkamsing_,_serieta_,DUTCH,-,Netherlands
371341_5,_Miah_,_kashem_,ARAB,-,Sweden
12455343_1,_Melum_,_Mara_,HISPANIC,F,USA
8993678_6,_Koylu_,_Halis_,TURKISH,M,Turkey
16079842_4,_Ishman_,_Scott_,ENGLISH,M,USA
6824662_2,_Hsi_,_Sheng_Chuan_,CHINESE,M,Taiwan
8951460_4,_Holley_,_brenda_,ENGLISH,F,USA
4861884_2,_Haneman_,_ben_,ENGLISH,M,Australia
14664346_2,_Frydrych_,_Marek_,SLAV,M,CzechRepublic
15834838_2,_Dumpelmann_,_Michael_,GERMAN,M,Germany
1850127_2,_Daugeron_,_Marie_Claire_,FRENCH,F,France
5506884_3,_Achinger_,_Rainer_,GERMAN,M,Germany
3886320_2,_Waas_,_Gregory_,ENGLISH,M,USA
16695739_2,_Solomons_,_ISAIAH_,AFRICAN,M,USA
5840060_3,_Mosher_,_franklin_,ENGLISH,M,USA
12731755_7,_Mejia_,_Blanca_,HISPANIC,F,Spain
3653593_6,_Della_Valentina_,_Patrizia_,ITALIAN,F,Italy
11991415_6,_Berzins_,_Ilze_,BALTIC,F,USA
17357191_5,_Zikic_,_Dragan_,SLAV,M,Serbia
14589650_1,_Youngjohn_,_James_,ENGLISH,M,USA
12009858_2,_Woolley_,_Brook_,ENGLISH,-,USA
9290939_1,_Traykov_,_Trayko_,SLAV,-,Bulgaria
531020_2,_Smithard_,_ron_,ENGLISH,M,UK
7082750_2,_Sethuraman_,_Rama_,INDIAN,-,Singapore
19059375_6,_Omodeo_Sale_,_Fausta_,ITALIAN,F,Italy
10825486_2,_Sabater_,_Esther_,HISPANIC,F,Spain
15749981_3,_Pankotai_,_Eszter_,HUNGARIAN,F,Hungary
9533960_3,_Olivera_Martinez_,_Isabel_,HISPANIC,F,France
10452858_3,_Lonze_,_Bonnie_,ENGLISH,F,USA
12050064_3,_Koren_,_Yair_,ISRAELI,M,Israel
10463555_2,_Kimes_,_deana_,ENGLISH,F,USA
9942945_2,_Jupille_,_Jacques_,FRENCH,M,France
6969368_3,_Haagen_,_frans_,DUTCH,M,Netherlands
2864717_5,_Gerisch_,_Alf_,GERMAN,M,Germany
1434760_7,_Eschen_,_andrea_,GERMAN,F,USA
